sourceNodeIndex,targetNodeIndex,weight
1381,1271,7.7812324
1381,410,32.463608
1381,8,37.60888
1381,586,41.188232
1381,1086,40.127922
1381,641,22.918201
255,1406,0.0
255,616,28.478256
255,685,28.478256
255,657,22.940966
255,256,0.0
255,122,45.489784
1008,1336,17.647589
1008,1340,0.0
1008,1135,41.82794
1008,252,34.63524
1008,635,33.265396
1008,819,41.82794
737,837,0.0
737,1327,27.095982
1268,621,0.0
1268,230,11.982783
1268,1174,11.98277
1268,842,15.57615
1268,849,11.982783
69,846,0.0
69,120,9.0684805
69,1011,11.1229515
69,133,0.0
69,200,0.0
69,278,9.0684805
69,413,0.0
69,767,9.0684805
69,746,9.0684805
69,54,12.3641405
1101,1144,40.19542
1101,1136,0.0
1101,454,12.954597
1101,491,0.0
1101,168,0.0
1101,26,40.732162
1190,1230,15.662363
1190,1299,40.15836
1190,1434,15.662363
1190,1317,15.234414
1190,443,0.0
832,981,40.055782
832,1381,34.522686
832,1271,28.506056
832,1086,0.0
832,705,34.522686
832,585,28.506056
832,220,0.0
832,586,40.055782
832,641,40.055782
1331,100,0.0
1331,1325,0.0
1331,666,0.0
1331,528,40.08416
1331,1320,14.496793
1331,378,0.0
1331,462,40.08416
1331,277,39.44801
1331,678,0.0
1331,1277,40.08416
1331,510,0.0
1331,677,0.0
1331,1288,0.0
1331,996,40.08416
1331,1216,0.0
1331,1306,41.89311
1331,703,40.08416
320,539,40.30299
320,1449,31.300573
320,1146,45.02967
320,730,40.30299
320,1297,38.992813
320,192,45.02967
320,191,0.0
170,567,48.3495
170,798,48.3495
170,1393,0.0
170,1396,0.036439598
170,272,0.036439598
170,875,0.036439598
1075,1081,10.956699
1075,584,10.956699
1075,808,0.0
1075,306,0.0
1075,1026,0.0
1075,161,44.723732
595,968,13.714091
595,950,0.0
595,606,0.0
595,727,11.678317
595,1132,0.0
595,570,0.0
115,571,40.60732
115,993,16.338266
115,424,26.737724
115,895,0.0
736,759,38.75499
736,943,0.0
736,1258,27.278805
736,1304,41.14547
736,969,0.0
736,859,0.0
736,241,41.14547
736,38,17.469393
278,846,9.0684805
278,1350,0.0
278,767,0.0
278,1433,48.48273
278,746,0.0
278,120,0.0
278,133,9.0684805
278,50,48.48273
278,200,48.48273
278,69,9.0684805
826,1061,27.69322
826,793,0.0
826,738,0.0
826,512,38.945198
826,36,35.198326
21,279,0.6802889
21,273,2.4602833
21,1103,0.0
67,248,0.0
67,763,0.0
67,349,0.0
67,610,0.0
67,717,0.0
67,581,37.572044
67,744,0.0
753,1442,0.0
753,861,0.0
753,810,0.0
753,401,0.0
753,224,0.0
753,490,0.0
591,804,48.369656
591,1000,48.369656
591,962,0.0
591,1436,21.597359
591,314,0.0
591,17,0.0
591,375,23.617134
117,574,0.0
117,1168,45.223515
117,430,0.0
117,1372,0.0
117,547,0.0
117,181,0.0
117,318,45.223515
117,652,45.223515
117,380,0.0
1314,1346,13.868456
1314,679,0.0
1314,478,13.868456
1314,1266,0.0
738,793,41.78814
738,938,44.09179
738,1224,44.09179
738,826,0.0
738,1179,1.2816011
738,1377,0.0
738,1216,44.09179
738,394,0.0
738,512,38.945198
738,36,35.198326
900,956,0.0
900,792,0.0
900,336,0.0
900,341,27.163673
900,831,48.758675
900,722,27.163673
900,340,27.163673
900,213,29.39463
900,827,48.758675
1383,564,22.384188
1383,829,0.0
1383,345,28.470581
1383,1031,28.470581
1383,1318,0.0
1383,25,0.0
1383,492,0.0
1383,62,22.384188
725,796,0.0
725,1162,28.875727
725,1142,26.16433
725,728,29.849455
725,396,31.505795
725,155,13.209199
725,321,0.0
776,1102,29.107252
1258,1304,41.14547
1258,943,0.0
1258,736,27.278805
1258,969,0.0
1258,859,0.0
1258,241,0.0
1258,38,44.732677
761,1097,0.0
761,169,0.0
928,1047,0.0
928,1032,0.0
928,1353,8.971925
928,1185,0.0
928,1344,8.971925
928,1254,0.0
928,63,0.0
928,459,8.823455
928,126,8.971925
928,418,8.971925
928,6,8.823455
928,638,0.0
224,1442,0.0
224,1117,0.0
224,753,0.0
224,861,0.0
224,810,0.0
224,490,0.0
224,187,0.0
1076,1284,0.0
1076,1158,0.0
1076,1343,32.574173
1076,441,0.0
1076,876,0.0
1076,243,0.0
1076,528,0.0
1076,701,0.0
1233,1269,13.589613
1233,216,0.0
1233,265,42.72949
862,1342,0.0
862,1235,19.603903
862,1114,17.15436
862,291,0.0
901,1338,0.0
901,988,0.0
901,1173,19.001549
901,81,0.0
819,1336,0.0
819,1008,41.82794
819,1340,26.71669
819,1135,0.0
819,635,39.93194
819,420,39.93194
646,690,40.386116
646,1091,0.0
646,147,0.0
646,608,0.0
646,452,20.110392
547,574,0.0
547,1427,0.0
547,909,43.657608
547,1371,43.657608
547,430,0.0
547,117,0.0
547,181,0.0
547,380,0.0
1127,266,14.775603
1127,281,0.0
1127,787,14.775603
1127,562,13.713213
1127,387,13.409872
1127,870,12.43595
1127,852,35.78705
1263,987,0.0
1263,1000,0.0
108,351,0.0
108,246,0.0
108,333,33.287407
108,1453,33.287407
108,70,0.0
1422,16,0.0
1422,485,0.0
1422,754,47.574543
1422,930,34.74756
1422,589,0.0
1427,574,0.0
1427,724,35.979317
1427,547,0.0
1427,909,0.0
1427,1371,35.979317
916,941,17.995169
916,1287,33.570805
916,860,17.995169
916,354,0.0
916,801,17.995169
916,719,33.570805
916,159,0.0
916,144,17.995169
518,845,24.728365
518,842,30.435394
518,1151,0.0
518,782,0.0
518,906,30.435394
518,262,24.728365
518,303,22.231098
518,142,30.435394
518,27,0.0
284,816,0.0
284,469,0.0
284,682,33.243095
284,206,0.0
762,1164,0.0
762,609,0.0
762,118,0.0
762,649,0.0
762,335,0.0
10,348,43.428684
10,426,10.342601
10,301,0.0
10,334,9.829628
10,1460,10.342601
10,440,0.0
10,176,10.342601
10,138,32.200714
10,91,9.829628
1346,1404,17.736208
1346,885,0.1335543
1346,1314,13.868456
1346,679,13.868456
1346,478,0.0
1346,1266,13.868456
604,905,0.0
604,1426,40.160988
604,1274,12.978318
604,1352,0.0
604,592,0.0
341,515,0.0
341,792,27.163673
341,956,27.163673
341,900,27.163673
341,831,43.05807
341,383,42.73989
341,899,0.0
341,544,42.73989
341,722,0.0
341,1347,0.0
341,1203,30.709406
341,827,43.05807
341,57,49.1362
341,340,0.0
341,213,43.05807
1000,1263,0.0
1000,1436,28.31813
1000,804,0.0
1000,314,48.369656
1000,987,12.274996
1000,591,48.369656
1000,17,28.31813
244,484,38.194977
244,948,0.0
244,1410,0.0
244,530,0.0
244,710,0.0
244,1437,0.0
244,1264,0.0
89,1178,0.0
89,118,0.0
89,649,0.0
89,58,0.0
89,2,0.0
1085,601,0.0
1415,16,0.0
1415,1038,0.0
1415,12,22.866648
1415,847,22.866648
1415,589,0.0
142,518,30.435394
142,842,0.0
142,906,0.0
142,27,30.435394
909,1336,0.0
909,1427,0.0
909,1340,0.0
909,1371,0.0
909,461,0.0
909,574,0.0
909,724,0.0
909,547,43.657608
909,310,16.966633
909,865,16.966633
1043,1060,0.0
1043,372,0.0
650,1034,0.0
650,1374,0.0
650,1094,0.0
650,152,0.0
650,183,0.0
627,1170,40.274834
627,958,18.366833
627,675,0.0
627,1291,0.0
627,1037,32.820415
627,1172,0.0
627,918,40.274834
627,32,0.0
627,603,14.468017
627,553,0.0
413,1011,11.1229515
413,54,12.3641405
413,120,13.4675045
413,69,0.0
1212,1407,37.935524
1212,1379,24.54997
1212,1437,43.521324
1212,694,20.996992
1212,951,0.0
1212,530,37.65076
1212,428,0.0
1212,907,37.78832
143,303,11.344466
143,782,0.0
363,1165,9.983119
363,1176,0.0
364,521,35.503563
364,1035,35.503563
364,1391,0.0
364,157,0.0
364,24,0.0
1180,397,0.0
1180,945,25.33205
1180,764,24.887016
1180,551,44.774532
1180,102,31.202759
861,1380,0.0
861,1211,0.0
861,1442,0.0
861,874,0.0
861,642,0.0
861,802,42.56165
861,753,0.0
861,224,0.0
861,810,0.0
861,490,0.0
1407,812,0.0
1407,540,0.0
1407,751,0.0
1407,1212,37.935524
1407,711,0.0
1407,1379,0.0
1407,428,37.935524
1407,218,36.16365
1407,907,0.2458353
34,1100,0.0
34,872,19.809755
34,1256,46.79628
34,1185,46.79628
34,1009,27.108498
34,212,49.248585
34,1365,0.0
34,1220,46.79628
34,660,38.99942
34,1182,39.40499
34,1145,38.99942
34,1307,8.204456
34,1308,8.204456
34,99,17.263432
34,6,38.99942
1341,1090,42.349518
1341,344,0.0
1341,805,0.0
1341,891,36.947563
1341,98,9.413326
1341,558,0.0
1341,1319,8.889827
1341,985,33.39764
1341,287,48.4239
406,1215,38.91478
406,254,0.0
406,389,38.91478
406,249,38.91478
617,1278,0.0
617,857,11.257672
617,970,38.743423
617,1021,38.743423
617,1071,14.779275
617,1297,0.0
617,789,0.0
617,745,19.344728
617,337,38.743423
617,146,0.0
617,97,13.025871
617,535,11.257672
617,388,13.025871
803,1290,41.786156
803,877,5.4281726
803,1067,0.0
803,1160,41.786156
803,233,0.0
803,11,0.0
803,648,0.0
970,1278,38.743423
970,1021,0.0
970,1071,25.515013
970,1254,36.722946
970,1441,44.732433
970,337,0.0
970,857,39.353836
970,535,39.353836
970,617,38.743423
970,752,0.0
970,443,36.722946
970,745,25.515013
357,1335,0.0
357,105,0.0
165,950,24.131918
165,280,0.0
165,699,18.272999
165,1265,0.0
165,983,0.0
165,189,0.0
165,383,17.044952
165,219,18.272999
165,632,31.573736
165,888,0.0
165,966,0.0
165,1094,18.272999
165,309,0.0
165,183,18.272999
165,513,18.272999
165,57,0.0
1305,1377,0.0
1305,519,35.198494
1305,156,21.219786
1305,505,21.219786
1305,1179,0.0
1305,813,0.0
1270,1122,0.0
1270,162,13.276941
1270,366,0.0
1270,869,0.0
572,774,0.0
572,1129,0.0
572,532,24.59338
572,524,0.0
333,800,0.0
333,351,33.287407
333,1227,0.0
333,1017,35.96088
333,1209,0.0
333,1453,0.0
333,1398,0.0
333,70,0.0
333,246,0.0
333,108,33.287407
1321,1457,0.0
1321,1121,0.0
1321,988,0.0
1321,1173,0.0
1321,477,0.0
1321,501,0.0
866,963,0.0
866,1413,0.0
866,485,44.73444
866,754,0.0
866,130,0.0
995,1449,35.553783
995,192,18.762121
995,702,42.720665
995,523,35.553783
45,137,0.0
45,208,34.425655
554,555,30.117016
554,730,0.0
554,1060,0.0
554,594,0.0
554,232,21.166101
554,372,0.0
554,290,21.166101
554,347,30.117016
189,968,0.0
189,950,24.131918
189,280,0.0
189,983,0.0
189,383,17.044952
189,888,0.0
189,966,0.0
189,309,0.0
189,57,0.0
189,165,0.0
831,1120,0.0
831,956,29.39463
831,900,48.758675
831,870,41.995697
831,792,29.39463
831,336,48.758675
831,341,43.05807
831,722,43.05807
831,340,43.05807
831,213,0.0
831,827,0.0
471,1104,0.0
471,629,0.0
471,1070,0.0
471,1093,0.0
471,1325,0.0
471,1115,0.0
471,573,25.550894
471,721,0.0
471,367,25.550894
583,1450,43.01154
583,1423,0.0
583,1303,0.0
583,924,32.28267
583,327,0.0
767,846,9.0684805
767,120,0.0
767,133,9.0684805
767,200,9.0684805
767,69,9.0684805
767,278,0.0
767,746,0.0
328,1213,37.2204
328,1374,0.0
328,1431,24.861078
328,1132,20.062855
328,1435,20.062855
328,152,0.0
353,1369,0.0
353,408,21.416422
353,561,0.0
353,1395,33.438663
353,1399,0.0
353,1204,0.0
695,935,0.0
695,1111,0.0
695,720,21.463709
695,433,0.0
695,483,15.6783695
695,637,0.0
695,177,0.0
955,1247,0.0
955,1391,47.366905
955,157,0.0
955,751,0.0
955,711,47.366905
955,167,0.0
310,1336,16.966633
310,461,0.0
310,724,0.0
310,909,16.966633
310,1340,0.0
310,865,0.0
1187,1294,33.929047
1187,1409,39.2078
1187,1234,17.132936
1187,229,42.002037
1187,107,0.0
1187,125,42.89596
1187,389,0.0
1187,259,33.929047
1187,29,42.89596
1187,756,17.132936
1187,460,39.2078
1187,569,17.132936
1187,628,31.356934
538,1366,0.0
538,920,22.847736
538,1058,22.847736
538,77,0.0
421,1250,0.0
483,935,14.028037
483,695,15.6783695
483,1111,14.028037
483,637,0.0
483,720,35.462997
483,433,5.594847
483,177,14.028037
227,408,0.0
227,914,26.613728
227,369,0.0
227,1399,42.052235
411,1248,8.822286
411,943,8.822286
411,863,0.0
411,859,0.0
411,322,0.0
555,730,30.117016
555,594,30.117016
555,1405,0.0
555,539,0.0
555,554,30.117016
555,372,30.117016
555,290,30.117016
555,347,0.0
801,860,0.0
801,916,17.995169
801,941,39.046318
801,1287,0.0
801,315,39.046318
801,354,0.0
801,719,15.60821
801,159,0.0
801,144,0.0
1048,1121,44.7181
1048,1130,0.0
1048,1312,0.0
1048,546,27.585651
1048,446,0.0
1048,487,0.0
605,1044,0.0
605,989,39.195984
605,1373,25.61399
605,1167,25.61399
605,190,37.31829
712,899,0.0
712,1326,0.0
712,1418,0.0
712,883,22.51373
712,199,33.194126
712,687,17.831656
712,210,49.224285
1294,1409,26.533178
1294,229,0.0
1294,1187,33.929047
1294,389,42.002037
1294,259,0.0
1294,1084,26.93516
1294,1234,38.87876
1294,460,38.128723
1294,628,33.929047
973,1313,0.0
973,1384,25.665579
973,1438,38.755074
973,986,25.665579
973,1028,44.527817
973,447,0.0
973,576,0.0
973,92,0.0
973,432,42.288326
973,83,42.288326
810,1442,0.0
810,861,0.0
810,1378,0.0
810,1189,49.097755
810,401,49.097755
810,753,0.0
810,224,0.0
810,90,49.097755
810,490,0.0
98,1090,9.33191
98,344,33.39764
98,805,7.9321704
98,891,9.413326
98,1341,9.413326
98,558,9.33191
98,1319,0.0
98,985,0.0
98,287,39.54096
920,1366,22.847736
920,1330,0.0
920,1058,0.0
920,893,18.530966
920,335,18.530966
920,538,22.847736
920,77,22.847736
439,1273,0.0
439,1246,44.926716
439,771,0.0
439,1285,44.926716
439,828,0.0
297,1253,0.0
297,1243,0.0
297,1001,13.789609
297,103,0.0
96,948,0.0
96,1360,21.64192
96,710,0.0
96,911,34.66212
96,22,0.0
155,396,23.178814
155,725,13.209199
155,796,26.16433
155,1162,0.0
155,1142,0.0
155,728,31.015083
155,321,26.16433
1391,157,0.0
1391,521,35.503563
1391,1247,47.366905
1391,1035,0.0
1391,751,0.0
1391,364,0.0
1391,955,47.366905
1391,711,0.0
1391,167,0.0
1391,24,0.0
701,1083,0.0
701,1076,0.0
701,1158,0.0
701,1343,0.0
701,441,0.0
701,528,0.0
1179,1224,42.81019
1179,1305,0.0
1179,1377,1.2816011
1179,1216,42.81019
1179,793,41.82326
1179,519,35.198494
1179,938,42.81019
1179,156,0.0
1179,505,21.219786
1179,738,1.2816011
1179,394,1.2816011
1179,813,0.0
101,946,38.96184
101,1186,38.96184
101,1388,0.0
101,476,0.0
101,913,15.956073
101,797,15.956073
842,1174,10.587371
842,1268,15.57615
842,849,0.0
842,906,0.0
842,621,15.57615
842,230,0.0
842,518,30.435394
842,142,0.0
842,27,30.435394
18,1322,0.0
892,1338,0.0
892,1226,0.0
892,81,22.71722
892,509,22.71722
892,318,0.0
1303,1450,0.0
1303,1423,0.0
1303,583,0.0
1303,924,32.28267
1303,327,43.01154
1303,709,0.0
1356,992,0.0
1356,691,0.0
1356,729,0.0
1356,1046,0.0
1356,494,0.0
1356,1300,0.0
296,957,39.081985
296,305,0.0
296,612,16.96554
296,237,0.7311145
296,8,39.081985
125,1389,5.596989
125,409,0.0
125,1187,42.89596
125,923,0.0
125,234,0.0
125,756,28.94308
125,1191,0.0
125,1234,28.94308
125,569,34.889034
125,107,42.89596
125,15,0.0
125,29,0.0
137,1087,25.190443
137,760,48.62154
137,1149,0.0
137,1261,48.62154
137,205,25.190443
137,217,0.0
137,45,0.0
711,812,0.0
711,1247,47.366905
711,751,0.0
711,1407,0.0
711,955,47.366905
711,1391,0.0
711,157,0.0
711,540,0.0
711,428,0.0
711,218,36.16365
711,167,0.0
1177,1323,48.895187
1177,792,23.077467
1177,549,0.0
1177,40,0.0
1177,1147,30.326063
1177,468,37.389595
806,1208,27.303154
806,1351,22.329586
806,185,27.303154
1213,1248,0.0
1213,1374,26.349155
1213,1431,0.0
1213,1435,15.979459
1213,328,37.2204
1213,863,0.0
1213,1149,0.0
1213,152,37.2204
1213,217,0.0
1213,1132,26.349155
1291,1324,0.0
1291,398,48.0269
1291,958,18.366833
1291,32,0.0
1291,675,0.0
1291,113,0.0
1291,627,0.0
1291,553,0.0
1291,1037,0.0
1291,275,48.0269
553,958,38.462566
553,675,32.820415
553,627,0.0
553,1291,0.0
553,1037,0.0
553,32,32.820415
361,399,19.60003
361,1089,0.0
361,1165,9.983376
361,475,13.385698
361,1176,13.173022
361,622,0.0
361,286,13.385698
1286,113,0.49243885
1286,1153,0.0
1434,1230,0.0
1434,588,38.815647
1434,1190,15.662363
1434,1317,21.168924
420,1336,39.93194
420,1010,17.995245
420,635,0.0
420,819,39.93194
420,252,17.995245
420,247,0.0
482,772,0.0
482,1024,0.0
840,1245,0.0
840,1375,33.33989
840,1016,0.0
840,631,0.0
840,392,17.997272
840,47,0.0
924,1450,0.0
924,1423,32.28267
924,1303,32.28267
924,838,0.0
924,299,42.333828
924,769,0.0
924,583,32.28267
924,683,0.0
1098,1322,18.517252
1098,1228,0.0
1098,214,17.83168
1098,233,0.0
1098,355,14.041973
1098,877,11.5434675
163,571,0.0
163,1109,23.358704
163,582,49.07728
163,639,0.0
163,73,0.0
1460,1342,40.293034
1460,1235,44.82073
1460,426,0.0
1460,301,10.342601
1460,630,44.82073
1460,755,0.0
1460,10,10.342601
1460,965,13.5376005
1460,929,26.472675
1460,176,0.0
1460,138,0.0
90,231,0.0
90,401,0.0
90,511,23.392765
90,939,23.392765
90,810,49.097755
90,1378,0.0
90,1198,35.663353
90,1189,0.0
43,1443,30.983965
43,488,0.0
43,1062,38.96184
43,427,38.96184
43,302,30.983965
1214,473,14.6975565
1214,326,14.6975565
1214,247,14.6975565
1214,384,0.0
193,430,0.0
193,689,0.0
193,181,26.026993
232,1025,0.0
232,554,21.166101
232,730,21.166101
232,372,21.166101
232,290,0.0
232,427,32.80608
232,347,21.166101
232,594,21.166101
232,54,32.427204
1137,526,0.0
1137,221,49.015564
383,950,41.165054
383,515,48.7935
383,956,48.7935
383,983,41.165054
383,899,42.73989
383,544,0.0
383,888,17.044952
383,966,17.044952
383,1347,42.73989
383,1203,31.33663
383,280,17.044952
383,57,17.044952
383,210,48.7935
383,341,42.73989
383,165,17.044952
383,189,17.044952
383,263,31.33663
383,309,0.0
1301,237,0.0
1301,46,21.135824
1301,469,46.02395
1320,1331,14.496793
1320,1401,21.90639
1320,100,27.529892
1320,528,0.0
1320,378,27.529892
1320,462,25.603495
1320,678,14.496793
1320,1277,14.496793
1320,677,40.08416
1320,1288,0.0
1320,996,43.97132
1320,1306,25.603495
1320,703,29.391285
463,1421,0.0
463,1355,32.193142
463,1181,0.0
463,422,12.348579
1457,1121,0.0
1457,488,33.626816
1457,988,0.0
1457,1321,0.0
1457,477,33.626816
1457,728,33.626816
1457,1237,0.0
1457,501,0.0
975,4,18.207453
975,620,22.329609
975,580,44.006252
965,1235,31.283344
965,1460,13.5376005
965,301,0.0
965,630,31.283344
965,755,29.441378
965,929,29.441378
855,1027,29.443256
855,1359,0.0
855,545,0.0
855,437,29.443256
855,13,0.0
855,28,0.0
132,1207,46.05155
132,324,9.6482725
132,577,9.6482725
132,733,9.6482725
132,1002,0.0
219,688,0.0
219,266,12.956205
219,699,22.409094
219,1265,40.255787
219,1120,40.255787
219,632,0.0
219,966,0.0
219,1094,40.255787
219,513,0.0
219,1282,0.0
219,165,18.272999
219,183,0.0
449,1144,0.0
449,1082,46.955948
449,491,28.554228
449,818,0.0
449,704,40.01577
449,1061,0.0
449,175,28.554228
1377,793,41.78814
1377,519,15.442624
1377,938,0.0
1377,156,21.219786
1377,1224,44.09179
1377,505,0.0
1377,738,0.0
1377,1305,0.0
1377,1179,1.2816011
1377,394,41.78814
1377,813,21.219786
1377,1216,44.09179
322,1248,8.822286
322,1141,26.566835
322,943,8.822286
322,411,0.0
322,863,8.822286
322,859,8.822286
894,1292,0.0
894,1064,0.0
894,1001,0.0
894,885,0.0
849,1174,10.587371
849,1268,11.982783
849,621,15.57615
849,230,0.0
849,391,0.0
849,842,0.0
1176,286,0.0
1176,399,9.983391
1176,1089,13.385698
1176,1165,39.691643
1176,475,0.0
1176,363,0.0
1176,361,13.173022
1176,622,13.173022
1153,1286,0.0
1153,127,27.19237
1153,323,38.076397
1153,180,38.076397
1153,1051,27.19237
1153,312,46.403088
1031,1383,28.470581
1031,1364,0.0
1031,564,36.775253
1031,829,28.470581
1031,345,0.0
1031,25,28.470581
1031,492,28.470581
1031,298,0.0
1031,62,36.775253
1031,757,0.0
1031,684,34.833736
1031,809,0.0
654,1245,0.0
654,1107,0.0
654,1197,47.649757
654,1375,0.0
654,1045,44.199303
654,615,19.849548
654,556,15.980334
654,38,0.7350497
647,759,0.0
647,1208,40.405952
647,1030,0.0
647,293,0.0
647,321,40.405952
490,1442,0.0
490,1117,0.0
490,753,0.0
490,861,0.0
490,810,0.0
490,187,0.0
490,224,0.0
1334,187,0.0
1334,1117,0.0
1334,839,19.09767
1334,245,36.274155
1334,1053,0.0
1393,567,27.645048
1393,798,48.3495
1393,170,0.0
1021,1278,38.743423
1021,1071,23.964283
1021,1046,8.946577
1021,1455,8.946577
1021,337,0.0
1021,691,0.0
1021,857,8.946577
1021,535,39.353836
1021,617,38.743423
1021,970,0.0
1021,745,25.515013
1318,1358,0.0
1318,1383,0.0
1318,829,43.846886
1318,345,43.846886
1318,499,0.0
1318,917,0.0
1318,25,43.846886
1318,492,43.846886
1318,62,43.846886
1318,215,24.358778
863,1248,0.0
863,943,0.0
863,1213,0.0
863,1149,0.0
863,411,0.0
863,322,8.822286
863,859,0.0
863,217,0.0
1246,1273,23.906408
1246,1285,0.0
1246,922,22.387627
1246,251,0.0
1246,439,44.926716
1246,679,23.906408
1246,325,48.411133
1246,1050,48.411133
464,1133,0.0
464,994,0.0
464,871,0.0
464,542,0.0
947,273,0.0
1158,1343,0.0
1158,441,0.0
1158,528,0.0
1158,1076,0.0
1158,701,0.0
1158,747,0.0
212,961,0.0
212,1009,22.692785
212,1365,49.248585
212,1145,46.7594
212,1307,46.7594
212,1308,46.7594
212,34,49.248585
71,147,30.522018
71,716,0.0
71,1019,0.0
71,527,0.0
71,1092,0.0
71,39,0.0
254,1215,38.91478
254,502,31.847767
254,406,0.0
254,1113,35.770626
254,389,0.0
254,249,31.847767
435,645,0.0
435,1042,48.980904
435,203,28.562742
679,1273,0.0
679,1314,0.0
679,1346,13.868456
679,1246,23.906408
679,1266,0.0
679,1050,39.777107
679,1285,23.906408
679,478,13.868456
679,325,25.761703
556,1107,0.0
556,615,7.9318767
556,1197,7.9318767
556,654,15.980334
556,272,0.0
1413,963,44.73444
1413,485,0.0
1413,754,0.0
1413,866,0.0
741,1134,46.222553
741,1017,0.0
741,886,0.0
741,960,0.0
741,229,46.222553
741,599,20.389767
741,95,0.0
366,1270,0.0
366,162,0.0
592,905,12.978318
592,604,0.0
592,1426,42.25075
592,1274,0.0
592,1352,0.0
592,84,0.0
1292,382,0.0
1292,894,0.0
1292,40,15.6081915
1292,1001,0.0
1034,650,0.0
1149,1248,0.0
1149,1213,0.0
1149,1261,48.62154
1149,1087,25.190443
1149,760,48.62154
1149,137,0.0
1149,863,0.0
1149,205,25.190443
1149,217,0.0
1271,1381,7.7812324
1271,705,32.463608
1271,585,0.0
1271,981,42.99673
1271,832,28.506056
1271,410,0.0
1271,586,42.99673
1271,1086,28.506056
1271,641,42.99673
1081,1205,0.0
1081,584,0.0
1081,808,10.956699
1081,805,0.0
1081,448,0.0
1081,306,10.956699
1081,1026,0.0
1081,1075,10.956699
1081,15,0.0
1081,379,44.13137
15,808,44.13137
15,1205,0.0
15,1389,5.596989
15,805,0.0
15,448,0.0
15,409,0.0
15,125,0.0
15,1081,0.0
15,923,0.0
15,234,0.0
15,379,44.13137
15,1191,0.0
15,569,34.889034
81,1338,19.001549
81,988,0.0
81,901,0.0
81,892,22.71722
81,509,0.0
81,1173,0.0
81,1226,22.71722
787,1127,14.775603
787,870,11.423945
787,266,0.0
787,281,14.775603
191,1449,31.300573
191,192,45.02967
191,1439,32.017246
191,1146,31.300573
191,320,0.0
191,602,0.0
191,1297,38.992813
191,1088,32.017246
191,105,12.183429
191,140,12.183429
796,1162,23.178814
796,1142,31.015083
796,396,0.0
796,725,0.0
796,155,26.16433
796,728,0.0
796,321,29.849455
509,1338,0.0
509,892,22.71722
509,1226,0.0
509,81,0.0
509,318,36.487034
548,564,0.0
548,880,38.349728
548,1077,38.349728
548,1348,30.205442
548,1385,36.538532
548,1376,36.538532
548,1332,36.538532
548,158,0.0
548,507,40.121773
548,25,0.0
548,453,40.121773
548,339,48.011055
548,450,0.0
1438,1313,38.755074
1438,447,0.0
1438,576,38.755074
1438,92,0.0
1438,1384,0.0
1438,432,17.181402
1438,973,38.755074
1438,986,0.0
1438,83,17.181402
608,690,40.386116
608,646,0.0
608,1091,33.354225
608,147,33.354225
608,452,40.386116
1379,1407,0.0
1379,1437,44.204254
1379,694,46.94208
1379,951,24.54997
1379,1212,24.54997
1379,530,46.94208
1379,428,23.779188
1379,907,29.882212
1105,1412,16.333475
1105,1382,45.636803
1105,557,0.0
1105,3,32.666935
1105,130,12.975874
1105,154,29.304672
1105,184,45.636803
562,1127,13.713213
562,870,0.0
562,852,30.434433
562,387,0.3033412
1311,1345,18.374014
1311,1251,18.374014
1311,919,0.0
1311,600,0.0
1162,1440,0.0
1162,396,23.178814
1162,725,28.875727
1162,155,0.0
1162,796,23.178814
1162,534,0.0
1162,1142,0.0
1162,728,10.934888
1162,321,23.178814
1162,106,0.0
1162,373,23.12826
1162,746,23.12826
152,650,0.0
152,328,0.0
152,1213,37.2204
152,1374,0.0
152,1431,37.2204
152,1094,0.0
152,183,0.0
152,1132,20.062855
152,1435,24.861078
668,954,0.0
668,1428,0.0
668,1161,0.0
668,68,0.0
941,1363,17.995173
941,1287,0.0
941,860,0.0
941,315,0.0
941,354,0.0
941,916,17.995169
941,801,39.046318
941,12,17.995173
941,719,17.995173
941,144,0.0
923,1389,36.73545
923,1191,0.0
923,409,34.889034
923,125,0.0
923,15,0.0
923,234,5.596989
923,569,0.0
1096,1121,44.75006
1096,446,44.75006
1096,501,0.0
394,793,0.0
394,938,0.0
394,1224,44.09179
394,738,0.0
394,1179,1.2816011
394,1377,41.78814
394,1216,44.09179
546,1130,0.0
546,1048,27.585651
546,1312,0.0
546,446,30.491623
546,487,30.491623
480,503,39.51068
480,1020,47.97956
480,698,0.0
480,412,0.0
1365,872,0.0
1365,1009,46.335674
1365,34,0.0
1365,212,49.248585
1365,660,42.512074
1365,6,38.99942
1365,638,49.72267
1365,1145,8.204456
1365,1307,27.108498
1365,1308,22.937311
11,577,42.158375
11,803,0.0
11,64,0.0
11,1290,41.786156
11,844,0.0
11,1004,42.158375
11,648,0.0
11,1067,0.0
11,1160,0.0
374,1040,0.0
374,600,38.90859
374,1283,38.90859
374,565,0.0
374,1013,15.445009
374,952,48.99326
752,970,0.0
752,1254,36.722946
752,1441,0.0
752,535,36.722946
752,443,36.722946
1071,1278,19.344728
1071,337,23.964283
1071,857,14.779258
1071,535,17.779352
1071,617,14.779275
1071,970,25.515013
1071,1021,23.964283
1071,745,0.0
481,812,38.429466
481,521,0.0
481,20,21.981651
481,218,0.0
481,24,0.0
64,577,42.158375
64,198,0.0
64,359,41.40025
64,1290,0.0
64,844,0.0
64,1004,0.0
64,811,41.40025
64,11,0.0
410,705,32.463608
410,585,31.46174
410,981,32.463608
410,1381,32.463608
410,1271,0.0
582,1109,0.0
